Date,Time,Open,High,Low,Close,Volume
20201102,14:20:00,1.29264,1.29300,1.29171,1.29213,1495016960
20201102,14:25:00,1.29213,1.29213,1.29117,1.29129,1107058944
20201102,14:30:00,1.29130,1.29142,1.29064,1.29094,1978072064
20201102,14:35:00,1.29094,1.29132,1.29060,1.29087,2147483647
20201102,14:40:00,1.29088,1.29102,1.29062,1.29092,1385500032
20201102,14:45:00,1.29091,1.29165,1.29089,1.29142,1656504960
20201102,14:50:00,1.29142,1.29173,1.29121,1.29132,1067500032
20201102,14:55:00,1.29132,1.29138,1.29089,1.29103,777513984
20201102,15:00:00,1.29102,1.29174,1.29061,1.29080,1687207040
20201102,15:05:00,1.29081,1.29085,1.29029,1.29048,1568966016
20201102,15:10:00,1.29049,1.29056,1.28997,1.29021,1363435008
20201102,15:15:00,1.29021,1.29092,1.28986,1.29089,1611165056
20201102,15:20:00,1.29089,1.29119,1.29045,1.29063,1667746048
20201102,15:25:00,1.29063,1.29079,1.28988,1.29019,1336455936
20201102,15:30:00,1.29018,1.29021,1.28921,1.28948,1312306048
20201102,15:35:00,1.28948,1.28984,1.28934,1.28982,988315008
20201102,15:40:00,1.28981,1.29016,1.28972,1.28994,877001984
20201102,15:45:00,1.28994,1.29010,1.28975,1.28996,1133766016
20201102,15:50:00,1.28996,1.29075,1.28971,1.29071,1529900032
20201102,15:55:00,1.29071,1.29144,1.29054,1.29095,1400955008
20201102,16:00:00,1.29094,1.29105,1.29030,1.29037,1183922944
20201102,16:05:00,1.29037,1.29087,1.29019,1.29075,1114854016
20201102,16:10:00,1.29074,1.29087,1.29022,1.29044,1344532992
20201102,16:15:00,1.29043,1.29053,1.28990,1.29014,710216000
20201102,16:20:00,1.29013,1.29020,1.28940,1.28941,928931008
20201102,16:25:00,1.28940,1.28970,1.28900,1.28948,584664000
20201102,16:30:00,1.28948,1.28990,1.28914,1.28972,928649984
20201102,16:35:00,1.28973,1.29028,1.28966,1.28994,984000000
20201102,16:40:00,1.28994,1.29016,1.28981,1.29008,840249984
20201102,16:45:00,1.29007,1.29016,1.28990,1.29007,674750016
20201102,16:50:00,1.29004,1.29066,1.28987,1.29058,750256000
20201102,16:55:00,1.29057,1.29070,1.29032,1.29034,729100032
20201102,17:00:00,1.29033,1.29037,1.28955,1.28968,863758016
20201102,17:05:00,1.28968,1.29052,1.28964,1.29036,1039500032
20201102,17:10:00,1.29035,1.29067,1.28985,1.29009,752257024
20201102,17:15:00,1.29008,1.29025,1.28990,1.28991,470748992
20201102,17:20:00,1.28991,1.29012,1.28945,1.28948,609009984
20201102,17:25:00,1.28949,1.28984,1.28937,1.28976,691120000
20201102,17:30:00,1.28977,1.29006,1.28960,1.28984,1097543040
20201102,17:35:00,1.28985,1.29020,1.28981,1.28999,846600000
20201102,17:40:00,1.28999,1.29027,1.28999,1.29006,438204992
20201102,17:45:00,1.29007,1.29020,1.28977,1.29005,750152000
20201102,17:50:00,1.29006,1.29044,1.29004,1.29021,407100000
20201102,17:55:00,1.29022,1.29052,1.29008,1.29049,370000000
20201102,18:00:00,1.29049,1.29050,1.29014,1.29024,514881984
20201102,18:05:00,1.29024,1.29024,1.28959,1.28970,273065984
20201102,18:10:00,1.28972,1.28979,1.28957,1.28967,562758016
20201102,18:15:00,1.28968,1.28971,1.28925,1.28941,829604992
20201102,18:20:00,1.28942,1.28951,1.28924,1.28932,695961984
20201102,18:25:00,1.28932,1.28955,1.28923,1.28949,599500032
20201102,18:30:00,1.28948,1.28962,1.28915,1.28916,919200000
20201102,18:35:00,1.28917,1.28927,1.28903,1.28917,522000000
20201102,18:40:00,1.28917,1.28954,1.28916,1.28939,684209984
20201102,18:45:00,1.28937,1.28939,1.28920,1.28931,675249984
20201102,18:50:00,1.28931,1.28937,1.28906,1.28914,640003008
20201102,18:55:00,1.28913,1.28960,1.28906,1.28958,747400000
20201102,19:00:00,1.28957,1.28974,1.28927,1.28936,796828992
20201102,19:05:00,1.28936,1.28956,1.28935,1.28955,571699968
20201102,19:10:00,1.28956,1.28999,1.28927,1.28932,936849984
20201102,19:15:00,1.28934,1.28968,1.28933,1.28957,473451008
20201102,19:20:00,1.28957,1.28999,1.28956,1.28997,439902016
20201102,19:25:00,1.28998,1.29033,1.28997,1.29029,608499968
20201102,19:30:00,1.29029,1.29031,1.29004,1.29016,669964032
20201102,19:35:00,1.29016,1.29039,1.29016,1.29027,510100000
20201102,19:40:00,1.29027,1.29050,1.29025,1.29038,319451008
20201102,19:45:00,1.29038,1.29066,1.29037,1.29047,677884992
20201102,19:50:00,1.29047,1.29047,1.28996,1.29000,500900000
20201102,19:55:00,1.28999,1.29020,1.28985,1.28997,895953024
20201102,20:00:00,1.28998,1.29064,1.28998,1.29038,971459008
20201102,20:05:00,1.29039,1.29066,1.29026,1.29056,635388992
20201102,20:10:00,1.29056,1.29078,1.29055,1.29068,582360000
20201102,20:15:00,1.29069,1.29100,1.29068,1.29097,550700032
20201102,20:20:00,1.29096,1.29106,1.29083,1.29096,222300000
20201102,20:25:00,1.29096,1.29103,1.29091,1.29097,300350016
20201102,20:30:00,1.29097,1.29109,1.29086,1.29103,284502016
20201102,20:35:00,1.29102,1.29105,1.29079,1.29096,246251008
20201102,20:40:00,1.29097,1.29108,1.29076,1.29108,263702000
20201102,20:45:00,1.29105,1.29153,1.29103,1.29146,353996992
20201102,20:50:00,1.29146,1.29174,1.29135,1.29170,312200000
20201102,20:55:00,1.29169,1.29175,1.29147,1.29167,230896992
20201102,21:00:00,1.29166,1.29184,1.29150,1.29178,175055008
20201102,21:05:00,1.29178,1.29183,1.29148,1.29161,130400000
20201102,21:10:00,1.29161,1.29165,1.29149,1.29151,106200000
20201102,21:15:00,1.29152,1.29191,1.29151,1.29190,137879008
20201102,21:20:00,1.29190,1.29191,1.29187,1.29187,44500000
20201102,21:25:00,1.29188,1.29197,1.29186,1.29190,70750000
20201102,21:30:00,1.29190,1.29190,1.29162,1.29171,121147000
20201102,21:35:00,1.29170,1.29183,1.29167,1.29169,171250000
20201102,21:40:00,1.29170,1.29181,1.29165,1.29175,182644000
20201102,21:45:00,1.29175,1.29194,1.29173,1.29182,237852000
20201102,21:50:00,1.29183,1.29192,1.29171,1.29182,729542016
20201102,21:55:00,1.29179,1.29189,1.29176,1.29179,960003008
20201102,22:00:00,1.29147,1.29159,1.29147,1.29159,11200000
20201102,22:05:00,1.29159,1.29159,1.29086,1.29116,13900000
20201102,22:10:00,1.29114,1.29139,1.29106,1.29131,10800000
20201102,22:15:00,1.29115,1.29142,1.29114,1.29114,1950000
20201102,22:20:00,1.29118,1.29128,1.29115,1.29117,600000
20201102,22:25:00,1.29117,1.29123,1.29114,1.29118,11300000
20201102,22:30:00,1.29118,1.29127,1.29118,1.29126,2100000
20201102,22:35:00,1.29119,1.29127,1.29119,1.29127,1100000
20201102,22:40:00,1.29127,1.29128,1.29126,1.29127,1600000
20201102,22:45:00,1.29128,1.29187,1.29110,1.29186,166559008
20201102,22:50:00,1.29169,1.29176,1.29135,1.29169,597900032
20201102,22:55:00,1.29159,1.29159,1.29107,1.29141,47200000
20201102,23:00:00,1.29141,1.29164,1.29127,1.29147,500340992
20201102,23:05:00,1.29147,1.29160,1.29147,1.29153,125000000
20201102,23:10:00,1.29153,1.29170,1.29145,1.29162,128250000
20201102,23:15:00,1.29163,1.29171,1.29151,1.29160,94253000
20201102,23:20:00,1.29162,1.29164,1.29146,1.29159,87000000
20201102,23:25:00,1.29157,1.29164,1.29155,1.29160,127250000
20201102,23:30:00,1.29160,1.29202,1.29160,1.29201,60305000
20201102,23:35:00,1.29203,1.29237,1.29203,1.29230,224556992
20201102,23:40:00,1.29231,1.29231,1.29204,1.29205,161150000
20201102,23:45:00,1.29206,1.29210,1.29193,1.29205,79700000
20201102,23:50:00,1.29205,1.29233,1.29205,1.29224,52006000
20201102,23:55:00,1.29224,1.29233,1.29216,1.29219,99419000
20201103,00:00:00,1.29217,1.29220,1.29192,1.29192,345849984
20201103,00:05:00,1.29193,1.29203,1.29184,1.29189,157350000
20201103,00:10:00,1.29189,1.29205,1.29186,1.29193,295000000
20201103,00:15:00,1.29195,1.29203,1.29186,1.29188,171450000
20201103,00:20:00,1.29188,1.29222,1.29185,1.29220,237350000
20201103,00:25:00,1.29220,1.29243,1.29219,1.29237,336600000
20201103,00:30:00,1.29238,1.29245,1.29204,1.29209,312705984
20201103,00:35:00,1.29210,1.29218,1.29207,1.29209,107050000
20201103,00:40:00,1.29209,1.29228,1.29204,1.29224,247550000
20201103,00:45:00,1.29224,1.29225,1.29198,1.29209,197000000
20201103,00:50:00,1.29207,1.29237,1.29201,1.29234,253000000
20201103,00:55:00,1.29233,1.29247,1.29227,1.29239,206600000
20201103,01:00:00,1.29239,1.29244,1.29229,1.29239,196600000
20201103,01:05:00,1.29238,1.29283,1.29235,1.29266,321046016
20201103,01:10:00,1.29266,1.29266,1.29228,1.29235,141408000
20201103,01:15:00,1.29235,1.29247,1.29225,1.29227,214908992
20201103,01:20:00,1.29228,1.29235,1.29178,1.29211,227804992
20201103,01:25:00,1.29211,1.29234,1.29208,1.29231,424600000
20201103,01:30:00,1.29230,1.29276,1.29210,1.29224,515852000
20201103,01:35:00,1.29222,1.29234,1.29201,1.29212,439200000
20201103,01:40:00,1.29212,1.29213,1.29186,1.29210,283518016
20201103,01:45:00,1.29210,1.29217,1.29199,1.29216,221000000
20201103,01:50:00,1.29217,1.29275,1.29216,1.29253,980600000
20201103,01:55:00,1.29252,1.29288,1.29247,1.29275,707849984
20201103,02:00:00,1.29272,1.29298,1.29266,1.29272,480556000
20201103,02:05:00,1.29274,1.29318,1.29274,1.29308,333950016
20201103,02:10:00,1.29309,1.29326,1.29280,1.29309,492300000
20201103,02:15:00,1.29311,1.29319,1.29295,1.29295,452000000
20201103,02:20:00,1.29296,1.29347,1.29283,1.29338,429700000
20201103,02:25:00,1.29338,1.29346,1.29327,1.29327,318801984
20201103,02:30:00,1.29326,1.29341,1.29321,1.29339,498700000
20201103,02:35:00,1.29340,1.29345,1.29331,1.29337,261950000
20201103,02:40:00,1.29336,1.29357,1.29336,1.29349,202500000
20201103,02:45:00,1.29349,1.29371,1.29319,1.29321,573100992
20201103,02:50:00,1.29320,1.29346,1.29314,1.29331,471750016
20201103,02:55:00,1.29331,1.29341,1.29324,1.29334,461000000
20201103,03:00:00,1.29333,1.29339,1.29306,1.29307,435104000
20201103,03:05:00,1.29306,1.29321,1.29285,1.29297,485201984
20201103,03:10:00,1.29296,1.29301,1.29281,1.29287,282000000
20201103,03:15:00,1.29287,1.29299,1.29284,1.29299,201608000
20201103,03:20:00,1.29299,1.29300,1.29285,1.29286,284100000
20201103,03:25:00,1.29287,1.29301,1.29265,1.29294,297800000
20201103,03:30:00,1.29295,1.29341,1.29249,1.29262,906150016
20201103,03:35:00,1.29259,1.29277,1.29234,1.29235,509153984
20201103,03:40:00,1.29236,1.29240,1.29186,1.29207,577536000
20201103,03:45:00,1.29205,1.29215,1.29199,1.29214,376760000
20201103,03:50:00,1.29214,1.29247,1.29214,1.29234,480049984
20201103,03:55:00,1.29235,1.29261,1.29235,1.29246,386750016
20201103,04:00:00,1.29246,1.29251,1.29227,1.29229,202100000
20201103,04:05:00,1.29229,1.29229,1.29219,1.29219,182250000
20201103,04:10:00,1.29219,1.29224,1.29204,1.29209,176150000
20201103,04:15:00,1.29210,1.29210,1.29170,1.29175,293360992
20201103,04:20:00,1.29176,1.29192,1.29168,1.29186,392606016
20201103,04:25:00,1.29185,1.29206,1.29183,1.29201,144650000
20201103,04:30:00,1.29204,1.29211,1.29194,1.29205,290750016
20201103,04:35:00,1.29205,1.29217,1.29205,1.29206,220250000
20201103,04:40:00,1.29206,1.29214,1.29197,1.29197,157000000
20201103,04:45:00,1.29197,1.29197,1.29176,1.29185,221150000
20201103,04:50:00,1.29186,1.29193,1.29177,1.29177,228550000
20201103,04:55:00,1.29177,1.29177,1.29149,1.29154,190704992
20201103,05:00:00,1.29154,1.29175,1.29152,1.29174,378028000
20201103,05:05:00,1.29174,1.29205,1.29174,1.29198,350100000
20201103,05:10:00,1.29198,1.29223,1.29194,1.29217,215402000
20201103,05:15:00,1.29217,1.29225,1.29202,1.29204,235803008
20201103,05:20:00,1.29203,1.29223,1.29202,1.29218,193506000
20201103,05:25:00,1.29217,1.29254,1.29217,1.29245,325152992
20201103,05:30:00,1.29245,1.29247,1.29231,1.29239,175555008
20201103,05:35:00,1.29236,1.29260,1.29221,1.29258,248044000
20201103,05:40:00,1.29257,1.29257,1.29235,1.29241,150956992
20201103,05:45:00,1.29241,1.29241,1.29218,1.29236,247800000
20201103,05:50:00,1.29235,1.29247,1.29223,1.29228,154000000
20201103,05:55:00,1.29228,1.29242,1.29222,1.29234,93200000
20201103,06:00:00,1.29234,1.29257,1.29228,1.29247,322200000
20201103,06:05:00,1.29248,1.29265,1.29236,1.29255,342054016
20201103,06:10:00,1.29255,1.29263,1.29236,1.29256,228000992
20201103,06:15:00,1.29257,1.29285,1.29250,1.29283,272000992
20201103,06:20:00,1.29283,1.29296,1.29274,1.29274,303700000
20201103,06:25:00,1.29274,1.29295,1.29274,1.29287,212670000
20201103,06:30:00,1.29287,1.29291,1.29265,1.29276,701249984
20201103,06:35:00,1.29277,1.29291,1.29272,1.29286,502350016
20201103,06:40:00,1.29285,1.29288,1.29264,1.29277,455382016
20201103,06:45:00,1.29278,1.29301,1.29275,1.29292,539201024
20201103,06:50:00,1.29292,1.29336,1.29292,1.29306,795801024
20201103,06:55:00,1.29307,1.29319,1.29290,1.29306,669859008
20201103,07:00:00,1.29306,1.29351,1.29298,1.29350,1033784000
20201103,07:05:00,1.29350,1.29398,1.29328,1.29359,961201984
20201103,07:10:00,1.29359,1.29371,1.29289,1.29293,731452032
20201103,07:15:00,1.29294,1.29328,1.29289,1.29291,895601984
20201103,07:20:00,1.29291,1.29306,1.29286,1.29306,556873984
20201103,07:25:00,1.29305,1.29311,1.29276,1.29305,746969984
20201103,07:30:00,1.29305,1.29353,1.29303,1.29304,903016000
20201103,07:35:00,1.29304,1.29354,1.29292,1.29347,995724992
20201103,07:40:00,1.29346,1.29394,1.29336,1.29379,1075702016
20201103,07:45:00,1.29380,1.29413,1.29346,1.29394,817313984
20201103,07:50:00,1.29394,1.29429,1.29363,1.29381,859761984
20201103,07:55:00,1.29381,1.29438,1.29363,1.29437,484310016
20201103,08:00:00,1.29437,1.29470,1.29384,1.29395,1462116992
20201103,08:05:00,1.29396,1.29455,1.29389,1.29437,868326976
20201103,08:10:00,1.29437,1.29483,1.29417,1.29417,1358208000
20201103,08:15:00,1.29416,1.29574,1.29409,1.29550,1455185024
20201103,08:20:00,1.29552,1.29696,1.29548,1.29691,1801124992
20201103,08:25:00,1.29691,1.29708,1.29641,1.29644,1064315008
20201103,08:30:00,1.29645,1.29658,1.29594,1.29598,1107341952
20201103,08:35:00,1.29597,1.29629,1.29591,1.29619,785678976
20201103,08:40:00,1.29618,1.29712,1.29603,1.29712,676131968
20201103,08:45:00,1.29712,1.29755,1.29671,1.29733,928427008
20201103,08:50:00,1.29733,1.29754,1.29701,1.29705,809660992
20201103,08:55:00,1.29705,1.29799,1.29705,1.29762,1254118016
20201103,09:00:00,1.29763,1.29766,1.29691,1.29723,1282937984
20201103,09:05:00,1.29722,1.29731,1.29684,1.29693,1047158016
20201103,09:10:00,1.29694,1.29726,1.29657,1.29724,1172075008
20201103,09:15:00,1.29725,1.29781,1.29709,1.29718,1290952960
20201103,09:20:00,1.29717,1.29749,1.29653,1.29715,932526976
20201103,09:25:00,1.29714,1.29747,1.29704,1.29742,671849984
20201103,09:30:00,1.29742,1.29784,1.29716,1.29782,822705984
20201103,09:35:00,1.29784,1.29845,1.29782,1.29816,1021097024
20201103,09:40:00,1.29814,1.29832,1.29777,1.29820,1052934976
20201103,09:45:00,1.29819,1.29962,1.29812,1.29931,1477256960
20201103,09:50:00,1.29930,1.29954,1.29874,1.29897,1222430976
