Date,Time,Open,High,Low,Close,Volume
20201214,16:25:00,104.035,104.039,104.025,104.038,666102016
20201214,16:30:00,104.039,104.080,104.038,104.044,1118414976
20201214,16:35:00,104.044,104.056,104.037,104.050,526396992
20201214,16:40:00,104.051,104.069,104.041,104.048,637820032
20201214,16:45:00,104.049,104.058,104.047,104.054,469982016
20201214,16:50:00,104.053,104.068,104.045,104.057,410372000
20201214,16:55:00,104.058,104.069,104.055,104.068,522446016
20201214,17:00:00,104.069,104.087,104.052,104.059,588139008
20201214,17:05:00,104.060,104.064,104.047,104.048,445782016
20201214,17:10:00,104.048,104.061,104.035,104.043,916000000
20201214,17:15:00,104.044,104.046,104.023,104.044,566449984
20201214,17:20:00,104.044,104.060,104.041,104.046,609374976
20201214,17:25:00,104.045,104.055,104.031,104.032,268250000
20201214,17:30:00,104.032,104.058,104.030,104.053,371124992
20201214,17:35:00,104.053,104.053,104.035,104.039,339350016
20201214,17:40:00,104.038,104.040,104.030,104.032,342500000
20201214,17:45:00,104.031,104.037,104.024,104.037,190950000
