Date,Time,Open,High,Low,Close,Volume
20201102,06:05:00,1.16365,1.16388,1.16359,1.16385,507524992
20201102,06:10:00,1.16384,1.16393,1.16358,1.16358,565299968
20201102,06:15:00,1.16357,1.16368,1.16346,1.16361,667889984
20201102,06:20:00,1.16362,1.16375,1.16362,1.16373,270451008
20201102,06:25:00,1.16373,1.16379,1.16347,1.16351,476700000
20201102,06:30:00,1.16351,1.16380,1.16343,1.16374,475456000
20201102,06:35:00,1.16375,1.16392,1.16367,1.16389,597440000
20201102,06:40:00,1.16389,1.16400,1.16335,1.16360,1538913024
20201102,06:45:00,1.16361,1.16398,1.16351,1.16389,1083276032
20201102,06:50:00,1.16389,1.16410,1.16377,1.16409,454524992
20201102,06:55:00,1.16409,1.16430,1.16401,1.16429,932750976
20201102,07:00:00,1.16430,1.16435,1.16389,1.16420,1103369984
20201102,07:05:00,1.16419,1.16428,1.16404,1.16413,963491008
20201102,07:10:00,1.16412,1.16416,1.16382,1.16395,1003920000
20201102,07:15:00,1.16396,1.16411,1.16390,1.16400,1453974016
20201102,07:20:00,1.16401,1.16421,1.16374,1.16377,2023062016
20201102,07:25:00,1.16374,1.16390,1.16370,1.16389,825348992
20201102,07:30:00,1.16388,1.16392,1.16321,1.16324,929139968
20201102,07:35:00,1.16323,1.16340,1.16301,1.16321,1443884032
20201102,07:40:00,1.16321,1.16346,1.16308,1.16320,1113758976
20201102,07:45:00,1.16321,1.16389,1.16310,1.16388,1153801984
20201102,07:50:00,1.16388,1.16397,1.16363,1.16389,938729984
20201102,07:55:00,1.16389,1.16395,1.16268,1.16299,1679128960
20201102,08:00:00,1.16298,1.16323,1.16253,1.16263,2147483647
20201102,08:05:00,1.16264,1.16316,1.16252,1.16311,1919854976
20201102,08:10:00,1.16310,1.16356,1.16305,1.16346,1935350016
20201102,08:15:00,1.16348,1.16361,1.16306,1.16319,1485488000
20201102,08:20:00,1.16318,1.16357,1.16316,1.16335,1820556032
20201102,08:25:00,1.16335,1.16336,1.16277,1.16304,1424659968
20201102,08:30:00,1.16304,1.16304,1.16256,1.16284,1542702976
20201102,08:35:00,1.16283,1.16296,1.16220,1.16247,1609432064
20201102,08:40:00,1.16247,1.16295,1.16247,1.16255,1774914944
20201102,08:45:00,1.16255,1.16280,1.16232,1.16258,1796615936
20201102,08:50:00,1.16258,1.16317,1.16257,1.16290,1640397056
20201102,08:55:00,1.16290,1.16351,1.16276,1.16332,1751613056
20201102,09:00:00,1.16332,1.16364,1.16319,1.16354,1902093056
20201102,09:05:00,1.16354,1.16411,1.16349,1.16401,1386249984
20201102,09:10:00,1.16401,1.16436,1.16377,1.16430,1159058048
20201102,09:15:00,1.16432,1.16432,1.16380,1.16411,1039324992
20201102,09:20:00,1.16412,1.16446,1.16406,1.16438,1246264960
20201102,09:25:00,1.16438,1.16445,1.16412,1.16432,1072153024
20201102,09:30:00,1.16432,1.16493,1.16417,1.16464,1909191936
20201102,09:35:00,1.16465,1.16477,1.16436,1.16436,1286377984
20201102,09:40:00,1.16437,1.16440,1.16409,1.16436,921304000
20201102,09:45:00,1.16435,1.16452,1.16417,1.16417,1127959040
20201102,09:50:00,1.16417,1.16435,1.16375,1.16393,1186109056
20201102,09:55:00,1.16394,1.16428,1.16376,1.16403,1342499968
20201102,10:00:00,1.16403,1.16452,1.16386,1.16451,1338775040
20201102,10:05:00,1.16452,1.16470,1.16422,1.16427,1321870976
20201102,10:10:00,1.16428,1.16477,1.16425,1.16434,1246064000
20201102,10:15:00,1.16433,1.16464,1.16397,1.16430,1364007936
20201102,10:20:00,1.16430,1.16463,1.16409,1.16419,1089904000
20201102,10:25:00,1.16420,1.16437,1.16385,1.16387,768654016
20201102,10:30:00,1.16388,1.16432,1.16388,1.16395,813448000
20201102,10:35:00,1.16395,1.16427,1.16393,1.16400,788860992
20201102,10:40:00,1.16399,1.16412,1.16382,1.16388,875350016
20201102,10:45:00,1.16388,1.16438,1.16382,1.16438,893000000
20201102,10:50:00,1.16438,1.16467,1.16416,1.16461,776800000
20201102,10:55:00,1.16461,1.16510,1.16460,1.16478,1350662016
20201102,11:00:00,1.16477,1.16487,1.16452,1.16467,1337662976
20201102,11:05:00,1.16468,1.16487,1.16463,1.16467,1030849984
20201102,11:10:00,1.16468,1.16474,1.16451,1.16456,787107008
20201102,11:15:00,1.16455,1.16476,1.16446,1.16474,728724992
20201102,11:20:00,1.16473,1.16515,1.16472,1.16500,1290353024
20201102,11:25:00,1.16501,1.16528,1.16468,1.16503,1314429056
20201102,11:30:00,1.16503,1.16534,1.16491,1.16507,1157095040
20201102,11:35:00,1.16508,1.16538,1.16484,1.16532,1009494976
20201102,11:40:00,1.16531,1.16544,1.16522,1.16532,579750016
20201102,11:45:00,1.16532,1.16543,1.16509,1.16530,929100992
20201102,11:50:00,1.16531,1.16557,1.16527,1.16545,931886976
20201102,11:55:00,1.16545,1.16553,1.16509,1.16509,1084338944
20201102,12:00:00,1.16510,1.16527,1.16503,1.16503,1261010944
20201102,12:05:00,1.16503,1.16519,1.16477,1.16484,781854016
20201102,12:10:00,1.16485,1.16543,1.16480,1.16528,1139299968
20201102,12:15:00,1.16527,1.16536,1.16491,1.16506,1010406976
20201102,12:20:00,1.16506,1.16515,1.16494,1.16504,932060032
20201102,12:25:00,1.16503,1.16523,1.16499,1.16504,647150976
20201102,12:30:00,1.16504,1.16513,1.16487,1.16491,608451008
20201102,12:35:00,1.16491,1.16505,1.16456,1.16461,695499008
20201102,12:40:00,1.16460,1.16470,1.16448,1.16456,642339968
20201102,12:45:00,1.16456,1.16460,1.16429,1.16433,736790976
20201102,12:50:00,1.16432,1.16452,1.16427,1.16437,940350016
20201102,12:55:00,1.16438,1.16489,1.16436,1.16458,916800000
20201102,13:00:00,1.16459,1.16485,1.16458,1.16481,747454016
20201102,13:05:00,1.16482,1.16499,1.16482,1.16496,550600000
20201102,13:10:00,1.16495,1.16525,1.16492,1.16522,1210499968
20201102,13:15:00,1.16522,1.16525,1.16498,1.16525,985550976
20201102,13:20:00,1.16524,1.16525,1.16497,1.16502,1082359040
20201102,13:25:00,1.16502,1.16518,1.16459,1.16463,1253299968
20201102,13:30:00,1.16462,1.16471,1.16429,1.16430,1655928960
20201102,13:35:00,1.16431,1.16439,1.16401,1.16439,1141575040
20201102,13:40:00,1.16439,1.16441,1.16395,1.16396,910849984
20201102,13:45:00,1.16396,1.16412,1.16388,1.16397,1308550016
20201102,13:50:00,1.16398,1.16440,1.16397,1.16400,1221152000
20201102,13:55:00,1.16401,1.16411,1.16362,1.16371,1088956032
20201102,14:00:00,1.16371,1.16386,1.16337,1.16348,1294816000
20201102,14:05:00,1.16349,1.16357,1.16322,1.16336,981150016
20201102,14:10:00,1.16335,1.16367,1.16322,1.16363,1029603008
20201102,14:15:00,1.16363,1.16364,1.16302,1.16312,1282996992
20201102,14:20:00,1.16310,1.16321,1.16293,1.16319,1107650048
20201102,14:25:00,1.16318,1.16332,1.16297,1.16322,1111298048
20201102,14:30:00,1.16323,1.16365,1.16303,1.16344,2147483647
20201102,14:35:00,1.16344,1.16377,1.16318,1.16330,1803319040
20201102,14:40:00,1.16331,1.16345,1.16316,1.16320,1264000000
20201102,14:45:00,1.16319,1.16348,1.16310,1.16342,1139549952
20201102,14:50:00,1.16342,1.16345,1.16310,1.16323,977150016
20201102,14:55:00,1.16324,1.16330,1.16307,1.16321,909600000
20201102,15:00:00,1.16321,1.16347,1.16297,1.16341,1997156992
20201102,15:05:00,1.16339,1.16376,1.16335,1.16347,1251329024
20201102,15:10:00,1.16347,1.16348,1.16303,1.16333,901480000
20201102,15:15:00,1.16333,1.16378,1.16312,1.16366,1180663040
20201102,15:20:00,1.16366,1.16366,1.16333,1.16345,1070097024
20201102,15:25:00,1.16346,1.16354,1.16301,1.16320,1005000000
20201102,15:30:00,1.16319,1.16320,1.16269,1.16284,1078099968
20201102,15:35:00,1.16285,1.16305,1.16261,1.16298,1061800000
20201102,15:40:00,1.16298,1.16308,1.16281,1.16298,631550016
20201102,15:45:00,1.16297,1.16307,1.16272,1.16284,1119362944
20201102,15:50:00,1.16284,1.16373,1.16251,1.16370,1814080000
20201102,15:55:00,1.16370,1.16383,1.16333,1.16360,1575700992
20201102,16:00:00,1.16359,1.16372,1.16322,1.16327,1016601024
20201102,16:05:00,1.16326,1.16387,1.16313,1.16382,1242235008
20201102,16:10:00,1.16383,1.16404,1.16375,1.16396,977668992
20201102,16:15:00,1.16396,1.16396,1.16357,1.16372,744300032
20201102,16:20:00,1.16371,1.16373,1.16348,1.16363,1033998016
20201102,16:25:00,1.16363,1.16365,1.16317,1.16336,1243200000
20201102,16:30:00,1.16336,1.16337,1.16297,1.16312,979200000
20201102,16:35:00,1.16311,1.16318,1.16288,1.16289,802038016
20201102,16:40:00,1.16291,1.16335,1.16283,1.16332,720894976
20201102,16:45:00,1.16333,1.16347,1.16322,1.16325,740659968
20201102,16:50:00,1.16325,1.16357,1.16321,1.16349,985851008
20201102,16:55:00,1.16350,1.16359,1.16315,1.16334,1240247040
20201102,17:00:00,1.16333,1.16345,1.16301,1.16305,761800000
20201102,17:05:00,1.16305,1.16323,1.16296,1.16322,657750016
20201102,17:10:00,1.16321,1.16333,1.16292,1.16302,689347968
20201102,17:15:00,1.16301,1.16319,1.16300,1.16310,694700032
20201102,17:20:00,1.16310,1.16329,1.16301,1.16323,503800000
20201102,17:25:00,1.16324,1.16326,1.16301,1.16316,526499008
20201102,17:30:00,1.16317,1.16321,1.16279,1.16296,952499968
20201102,17:35:00,1.16297,1.16300,1.16258,1.16265,569900032
20201102,17:40:00,1.16266,1.16281,1.16266,1.16276,611500992
20201102,17:45:00,1.16276,1.16278,1.16238,1.16245,519860000
20201102,17:50:00,1.16245,1.16282,1.16245,1.16278,541800000
20201102,17:55:00,1.16276,1.16281,1.16266,1.16276,750350016
20201102,18:00:00,1.16276,1.16277,1.16255,1.16271,639782976
20201102,18:05:00,1.16271,1.16271,1.16247,1.16257,587004032
20201102,18:10:00,1.16258,1.16268,1.16252,1.16265,582899968
20201102,18:15:00,1.16264,1.16285,1.16259,1.16276,495247008
20201102,18:20:00,1.16275,1.16284,1.16259,1.16263,421110016
20201102,18:25:00,1.16262,1.16269,1.16253,1.16268,587228032
20201102,18:30:00,1.16267,1.16269,1.16239,1.16242,762230976
20201102,18:35:00,1.16241,1.16246,1.16227,1.16234,392857984
20201102,18:40:00,1.16235,1.16257,1.16235,1.16250,316953984
20201102,18:45:00,1.16250,1.16250,1.16235,1.16243,391212992
20201102,18:50:00,1.16243,1.16247,1.16232,1.16239,472160000
20201102,18:55:00,1.16239,1.16247,1.16234,1.16244,404400000
20201102,19:00:00,1.16243,1.16250,1.16237,1.16239,547867008
20201102,19:05:00,1.16239,1.16255,1.16239,1.16248,360406016
20201102,19:10:00,1.16248,1.16269,1.16246,1.16259,418766016
20201102,19:15:00,1.16259,1.16271,1.16257,1.16266,458505984
20201102,19:20:00,1.16265,1.16284,1.16263,1.16284,509526016
20201102,19:25:00,1.16283,1.16299,1.16282,1.16298,70630000
20201102,19:30:00,1.16299,1.16304,1.16291,1.16303,528150016
20201102,19:35:00,1.16303,1.16317,1.16298,1.16310,501156992
20201102,19:40:00,1.16309,1.16317,1.16307,1.16314,498900992
20201102,19:45:00,1.16314,1.16325,1.16305,1.16305,573555008
20201102,19:50:00,1.16304,1.16310,1.16293,1.16300,545296000
20201102,19:55:00,1.16300,1.16316,1.16299,1.16308,729907008
20201102,20:00:00,1.16309,1.16342,1.16308,1.16323,729001984
20201102,20:05:00,1.16322,1.16323,1.16304,1.16319,800774976
20201102,20:10:00,1.16320,1.16331,1.16313,1.16327,467950016
20201102,20:15:00,1.16327,1.16348,1.16327,1.16344,447116000
20201102,20:20:00,1.16345,1.16357,1.16343,1.16354,235458000
20201102,20:25:00,1.16354,1.16359,1.16350,1.16358,235300000
20201102,20:30:00,1.16357,1.16365,1.16343,1.16345,324100000
20201102,20:35:00,1.16346,1.16347,1.16322,1.16331,309648000
20201102,20:40:00,1.16332,1.16349,1.16326,1.16349,250500000
20201102,20:45:00,1.16350,1.16387,1.16347,1.16380,521500992
20201102,20:50:00,1.16380,1.16406,1.16375,1.16405,613102976
20201102,20:55:00,1.16406,1.16409,1.16376,1.16377,545993984
20201102,21:00:00,1.16378,1.16400,1.16376,1.16391,368766016
20201102,21:05:00,1.16390,1.16394,1.16370,1.16381,162250000
20201102,21:10:00,1.16380,1.16396,1.16379,1.16389,213251008
20201102,21:15:00,1.16390,1.16397,1.16390,1.16396,58997000
20201102,21:20:00,1.16396,1.16402,1.16393,1.16401,86000000
20201102,21:25:00,1.16402,1.16407,1.16397,1.16401,155500000
20201102,21:30:00,1.16402,1.16403,1.16387,1.16387,154250000
20201102,21:35:00,1.16388,1.16394,1.16368,1.16369,190024992
20201102,21:40:00,1.16370,1.16387,1.16369,1.16385,197250000
20201102,21:45:00,1.16384,1.16393,1.16381,1.16382,216700000
20201102,21:50:00,1.16382,1.16394,1.16374,1.16392,300900000
20201102,21:55:00,1.16392,1.16404,1.16387,1.16400,229887008
20201102,22:00:00,1.16351,1.16351,1.16312,1.16339,8600000
20201102,22:05:00,1.16339,1.16387,1.16339,1.16380,8050000
20201102,22:10:00,1.16406,1.16406,1.16374,1.16384,11616000
20201102,22:15:00,1.16407,1.16407,1.16382,1.16389,8000000
20201102,22:20:00,1.16407,1.16407,1.16378,1.16378,5492000
20201102,22:25:00,1.16387,1.16396,1.16378,1.16379,1500000
20201102,22:30:00,1.16379,1.16401,1.16373,1.16375,70050000
20201102,22:35:00,1.16376,1.16401,1.16375,1.16401,26000000
20201102,22:40:00,1.16402,1.16403,1.16400,1.16402,16250000
20201102,22:45:00,1.16401,1.16401,1.16397,1.16398,18000000
20201102,22:50:00,1.16398,1.16403,1.16398,1.16399,16000000
20201102,22:55:00,1.16396,1.16399,1.16395,1.16395,6250000
20201102,23:00:00,1.16395,1.16419,1.16393,1.16414,195052000
20201102,23:05:00,1.16414,1.16422,1.16412,1.16412,133000000
20201102,23:10:00,1.16413,1.16415,1.16404,1.16414,238968000
20201102,23:15:00,1.16413,1.16417,1.16404,1.16410,207750000
20201102,23:20:00,1.16411,1.16414,1.16393,1.16398,185500000
20201102,23:25:00,1.16397,1.16401,1.16393,1.16393,117000000
20201102,23:30:00,1.16393,1.16414,1.16392,1.16413,104950000
20201102,23:35:00,1.16414,1.16414,1.16406,1.16409,76254000
20201102,23:40:00,1.16409,1.16410,1.16399,1.16402,46500000
20201102,23:45:00,1.16403,1.16403,1.16397,1.16401,63500000
20201102,23:50:00,1.16402,1.16422,1.16402,1.16414,133738000
20201102,23:55:00,1.16415,1.16417,1.16401,1.16404,399249984
20201103,00:00:00,1.16404,1.16417,1.16387,1.16388,661350016
20201103,00:05:00,1.16387,1.16391,1.16371,1.16377,329848992
20201103,00:10:00,1.16378,1.16394,1.16376,1.16383,445049984
20201103,00:15:00,1.16384,1.16400,1.16380,1.16393,350526016
20201103,00:20:00,1.16393,1.16435,1.16391,1.16431,331900000
20201103,00:25:00,1.16432,1.16454,1.16432,1.16442,502000000
20201103,00:30:00,1.16443,1.16445,1.16405,1.16408,339400992
20201103,00:35:00,1.16409,1.16417,1.16404,1.16414,148254000
20201103,00:40:00,1.16415,1.16425,1.16408,1.16419,203600000
20201103,00:45:00,1.16419,1.16426,1.16410,1.16421,178152992
20201103,00:50:00,1.16422,1.16435,1.16419,1.16428,457947008
20201103,00:55:00,1.16429,1.16430,1.16417,1.16423,250450000
20201103,01:00:00,1.16424,1.16429,1.16410,1.16423,456524992
20201103,01:05:00,1.16423,1.16457,1.16421,1.16443,793385984
20201103,01:10:00,1.16444,1.16444,1.16426,1.16429,402249984
20201103,01:15:00,1.16430,1.16451,1.16427,1.16446,387892992
20201103,01:20:00,1.16445,1.16451,1.16426,1.16446,426750016
20201103,01:25:00,1.16446,1.16477,1.16446,1.16469,612401984
20201103,01:30:00,1.16469,1.16482,1.16460,1.16465,574350976
20201103,01:35:00,1.16464,1.16480,1.16459,1.16464,325400000
20201103,01:40:00,1.16464,1.16464,1.16448,1.16457,415715008
20201103,01:45:00,1.16457,1.16464,1.16447,1.16464,252256992
20201103,01:50:00,1.16464,1.16505,1.16464,1.16499,513350016
20201103,01:55:00,1.16500,1.16510,1.16495,1.16498,750001984
20201103,02:00:00,1.16499,1.16510,1.16484,1.16488,548702976
20201103,02:05:00,1.16487,1.16520,1.16487,1.16514,328153984
20201103,02:10:00,1.16514,1.16519,1.16495,1.16499,442406016
20201103,02:15:00,1.16500,1.16509,1.16490,1.16493,462207008
20201103,02:20:00,1.16494,1.16515,1.16488,1.16507,317864992
20201103,02:25:00,1.16507,1.16507,1.16482,1.16483,323000992
20201103,02:30:00,1.16482,1.16493,1.16476,1.16483,226552992
20201103,02:35:00,1.16484,1.16497,1.16483,1.16493,155108000
20201103,02:40:00,1.16493,1.16499,1.16490,1.16499,186308992
20201103,02:45:00,1.16499,1.16520,1.16490,1.16491,503280000
20201103,02:50:00,1.16490,1.16515,1.16486,1.16504,525752000
20201103,02:55:00,1.16504,1.16514,1.16496,1.16507,550849984
20201103,03:00:00,1.16508,1.16510,1.16480,1.16483,328152000
20201103,03:05:00,1.16483,1.16495,1.16472,1.16483,361185984
20201103,03:10:00,1.16483,1.16488,1.16472,1.16478,283568992
20201103,03:15:00,1.16478,1.16492,1.16472,1.16488,223230000
20201103,03:20:00,1.16488,1.16502,1.16484,1.16496,335550016
20201103,03:25:00,1.16497,1.16526,1.16497,1.16522,379264000
20201103,03:30:00,1.16521,1.16537,1.16497,1.16521,1255901952
20201103,03:35:00,1.16521,1.16544,1.16521,1.16529,474684000
20201103,03:40:00,1.16529,1.16536,1.16501,1.16503,686460032
20201103,03:45:00,1.16503,1.16503,1.16483,1.16495,411902016
20201103,03:50:00,1.16495,1.16516,1.16492,1.16505,446848000
20201103,03:55:00,1.16504,1.16524,1.16504,1.16514,319855008
20201103,04:00:00,1.16515,1.16536,1.16514,1.16533,272600000
20201103,04:05:00,1.16533,1.16540,1.16532,1.16538,184350000
20201103,04:10:00,1.16538,1.16543,1.16535,1.16535,163875008
20201103,04:15:00,1.16535,1.16535,1.16497,1.16501,382049984
20201103,04:20:00,1.16500,1.16515,1.16496,1.16512,413150016
20201103,04:25:00,1.16512,1.16524,1.16508,1.16512,212922000
20201103,04:30:00,1.16511,1.16518,1.16508,1.16513,308550016
20201103,04:35:00,1.16513,1.16524,1.16512,1.16516,249355008
20201103,04:40:00,1.16516,1.16527,1.16511,1.16517,137654000
20201103,04:45:00,1.16517,1.16522,1.16510,1.16521,182552992
20201103,04:50:00,1.16522,1.16522,1.16508,1.16509,64379000
20201103,04:55:00,1.16510,1.16511,1.16491,1.16494,164159008
20201103,05:00:00,1.16495,1.16505,1.16491,1.16503,330649984
20201103,05:05:00,1.16504,1.16524,1.16504,1.16514,342950016
20201103,05:10:00,1.16514,1.16541,1.16510,1.16537,249400992
20201103,05:15:00,1.16538,1.16538,1.16523,1.16524,245900000
20201103,05:20:00,1.16524,1.16528,1.16520,1.16525,192350000
20201103,05:25:00,1.16525,1.16576,1.16523,1.16568,577331008
20201103,05:30:00,1.16568,1.16581,1.16554,1.16578,607721984
20201103,05:35:00,1.16579,1.16595,1.16556,1.16595,430678016
20201103,05:40:00,1.16595,1.16595,1.16568,1.16568,379193984
20201103,05:45:00,1.16568,1.16576,1.16559,1.16576,209750000
20201103,05:50:00,1.16577,1.16585,1.16546,1.16554,474766016
20201103,05:55:00,1.16554,1.16568,1.16540,1.16548,349363008
20201103,06:00:00,1.16548,1.16555,1.16538,1.16544,561097984
20201103,06:05:00,1.16544,1.16567,1.16532,1.16560,407504000
20201103,06:10:00,1.16560,1.16560,1.16535,1.16549,265700000
20201103,06:15:00,1.16550,1.16552,1.16538,1.16546,362300000
20201103,06:20:00,1.16547,1.16550,1.16532,1.16539,176600000
20201103,06:25:00,1.16538,1.16555,1.16538,1.16552,202650000
20201103,06:30:00,1.16552,1.16562,1.16549,1.16557,247100000
20201103,06:35:00,1.16555,1.16591,1.16553,1.16591,348550016
20201103,06:40:00,1.16590,1.16594,1.16583,1.16592,226600000
20201103,06:45:00,1.16593,1.16654,1.16591,1.16647,996972032
20201103,06:50:00,1.16647,1.16661,1.16610,1.16617,750547008
20201103,06:55:00,1.16616,1.16617,1.16597,1.16608,767684992
20201103,07:00:00,1.16608,1.16626,1.16583,1.16605,1332349952
20201103,07:05:00,1.16605,1.16616,1.16586,1.16605,1254349952
20201103,07:10:00,1.16605,1.16615,1.16581,1.16594,1041900032
20201103,07:15:00,1.16593,1.16606,1.16582,1.16603,807200000
20201103,07:20:00,1.16602,1.16625,1.16583,1.16624,783000000
20201103,07:25:00,1.16624,1.16626,1.16610,1.16615,840899968
20201103,07:30:00,1.16615,1.16635,1.16596,1.16600,822379008
20201103,07:35:00,1.16600,1.16654,1.16589,1.16633,957801024
20201103,07:40:00,1.16633,1.16670,1.16627,1.16661,892286976
20201103,07:45:00,1.16661,1.16689,1.16648,1.16676,987404992
20201103,07:50:00,1.16678,1.16726,1.16675,1.16693,1109252992
20201103,07:55:00,1.16693,1.16715,1.16672,1.16713,872153024
20201103,08:00:00,1.16714,1.16714,1.16665,1.16688,1422776064
20201103,08:05:00,1.16688,1.16730,1.16685,1.16724,1147772032
20201103,08:10:00,1.16724,1.16742,1.16702,1.16703,1528956032
20201103,08:15:00,1.16702,1.16799,1.16697,1.16798,1755220992
20201103,08:20:00,1.16798,1.16841,1.16798,1.16838,2024909056
20201103,08:25:00,1.16838,1.16888,1.16838,1.16867,1292350976
20201103,08:30:00,1.16867,1.16876,1.16814,1.16814,1486210048
20201103,08:35:00,1.16812,1.16837,1.16803,1.16833,1171527040
20201103,08:40:00,1.16834,1.16852,1.16815,1.16837,1073649984
20201103,08:45:00,1.16835,1.16841,1.16803,1.16825,1143677056
20201103,08:50:00,1.16825,1.16847,1.16815,1.16825,1096358016
20201103,08:55:00,1.16824,1.16856,1.16812,1.16836,1340701056
20201103,09:00:00,1.16837,1.16868,1.16829,1.16832,1106102016
20201103,09:05:00,1.16832,1.16834,1.16795,1.16809,1056145024
20201103,09:10:00,1.16809,1.16853,1.16785,1.16852,1382301952
20201103,09:15:00,1.16853,1.16916,1.16840,1.16883,1404355968
20201103,09:20:00,1.16882,1.16925,1.16879,1.16924,981712000
20201103,09:25:00,1.16924,1.16941,1.16900,1.16902,977100032
20201103,09:30:00,1.16901,1.16923,1.16889,1.16918,1082449024
20201103,09:35:00,1.16919,1.16946,1.16903,1.16928,1613533056
20201103,09:40:00,1.16928,1.16936,1.16892,1.16933,1310656000
20201103,09:45:00,1.16933,1.16959,1.16924,1.16944,1712146048
20201103,09:50:00,1.16944,1.16959,1.16931,1.16948,1108152960
